 R=[100.0, 28.0, 11.0, 9.6, 8.79]
 Eigenvalues of the spin-orbit matrix
 ....................................

   Nr  Sym         E             E-E0         E-E0           E-E(1)      E-E(1)      E-E(1)
  35   3   -526.56154129      0.48270925   105942.43      0.48271279   105943.21     13.1353
  36   3   -526.56130425      0.48294629   105994.46      0.48294983   105995.24     13.1417
  37   3   -526.56035972      0.48389083   106201.76      0.48389436   106202.54     13.1674
 
  38   4   -526.62169391      0.42255664    92740.46      0.42256018    92741.24     11.4984
  39   4   -526.62166972      0.42258082    92745.77      0.42258436    92746.55     11.4991
  40   4   -526.61574012      0.42851042    94047.17      0.42851396    94047.94     11.6605
  41   4   -526.57473147      0.46951908   103047.53      0.46952262   103048.30     12.7764
  42   4   -526.56849318      0.47575737   104416.67      0.47576091   104417.45     12.9461
  43   4   -526.56849090      0.47575965   104417.17      0.47576318   104417.95     12.9462
  44   4   -526.56806444      0.47618610   104510.77      0.47618964   104511.55     12.9578
  45   4   -526.56594295      0.47830760   104976.38      0.47831114   104977.16     13.0155
  46   4   -526.56580204      0.47844851   105007.31      0.47845205   105008.09     13.0193
  47   4   -526.56154696      0.48270359   105941.19      0.48270713   105941.97     13.1351
  48   4   -526.56129671      0.48295384   105996.11      0.48295737   105996.89     13.1419
  49   4   -526.56035600      0.48389455   106202.58      0.48389808   106203.35     13.1675

--
 Eigenvalues of the spin-orbit matrix
 ....................................

   Nr  Sym         E             E-E0         E-E0           E-E(1)      E-E(1)      E-E(1)
                 (au)            (au)        (cm-1)           (au)       (cm-1)        (eV)
   1   1   -529.94714367     -0.00000355       -0.78      0.00000000        0.00      0.0000
   2   1   -529.52476601      0.42237411    92700.40      0.42237766    92701.18     11.4935
   3   1   -529.52248398      0.42465613    93201.25      0.42465969    93202.03     11.5556
   4   1   -529.51614853      0.43099159    94591.72      0.43099514    94592.50     11.7280
   5   1   -529.47160923      0.47553088   104366.96      0.47553444   104367.74     12.9400
   6   1   -529.47121305      0.47592707   104453.92      0.47593062   104454.70     12.9507
   7   1   -529.47120672      0.47593339   104455.31      0.47593695   104456.09     12.9509
   8   1   -529.46891996      0.47822015   104957.19      0.47822370   104957.97     13.0131
   9   1   -529.46891549      0.47822462   104958.17      0.47822818   104958.95     13.0133
  10   1   -529.46479357      0.48234655   105862.83      0.48235010   105863.61     13.1254
  11   1   -529.46442245      0.48271767   105944.28      0.48272122   105945.06     13.1355
  12   1   -529.46442124      0.48271887   105944.55      0.48272243   105945.33     13.1355
  13   1   -529.45261289      0.49452723   108536.18      0.49453078   108536.96     13.4569
 
  14   2   -529.52474861      0.42239151    92704.22      0.42239506    92705.00     11.4940
  15   2   -529.52245508      0.42468504    93207.59      0.42468859    93208.37     11.5564
  16   2   -529.51609838      0.43104173    94602.73      0.43104529    94603.51     11.7293
  17   2   -529.47780848      0.46933164   103006.39      0.46933519   103007.17     12.7713
  18   2   -529.47160080      0.47553932   104368.82      0.47554287   104369.60     12.9402
  19   2   -529.47158331      0.47555680   104372.65      0.47556036   104373.43     12.9407
  20   2   -529.47118188      0.47595824   104460.76      0.47596179   104461.54     12.9516
  21   2   -529.46905092      0.47808919   104928.45      0.47809275   104929.23     13.0096
  22   2   -529.46890334      0.47823678   104960.84      0.47824033   104961.62     13.0136
  23   2   -529.46464427      0.48249585   105895.60      0.48249940   105896.38     13.1295
  24   2   -529.46440415      0.48273597   105948.30      0.48273952   105949.08     13.1360
  25   2   -529.46345832      0.48368180   106155.88      0.48368535   106156.66     13.1617
 
  26   3   -529.52474865      0.42239147    92704.21      0.42239502    92704.99     11.4940
  27   3   -529.52245502      0.42468510    93207.60      0.42468865    93208.38     11.5564
  28   3   -529.51609840      0.43104172    94602.72      0.43104527    94603.50     11.7293
  29   3   -529.47780848      0.46933163   103006.39      0.46933519   103007.17     12.7713
  30   3   -529.47160081      0.47553930   104368.81      0.47554286   104369.59     12.9402
  31   3   -529.47158333      0.47555679   104372.65      0.47556034   104373.43     12.9407
  32   3   -529.47118184      0.47595827   104460.77      0.47596183   104461.55     12.9516
  33   3   -529.46905092      0.47808920   104928.45      0.47809275   104929.23     13.0096
  34   3   -529.46890335      0.47823677   104960.84      0.47824032   104961.62     13.0136
  35   3   -529.46464428      0.48249584   105895.60      0.48249939   105896.38     13.1295
  36   3   -529.46440414      0.48273598   105948.30      0.48273953   105949.08     13.1360
  37   3   -529.46345832      0.48368180   106155.88      0.48368535   106156.66     13.1617
 
  38   4   -529.52476601      0.42237411    92700.40      0.42237766    92701.18     11.4935
  39   4   -529.52474274      0.42239738    92705.51      0.42240093    92706.29     11.4941
  40   4   -529.51880938      0.42833074    94007.73      0.42833429    94008.51     11.6556
  41   4   -529.47780849      0.46933163   103006.39      0.46933518   103007.17     12.7713
  42   4   -529.47159908      0.47554104   104369.19      0.47554459   104369.97     12.9402
  43   4   -529.47159554      0.47554458   104369.97      0.47554813   104370.75     12.9403
  44   4   -529.47117110      0.47596902   104463.13      0.47597257   104463.91     12.9519
  45   4   -529.46904920      0.47809092   104928.83      0.47809447   104929.61     13.0096
  46   4   -529.46890333      0.47823679   104960.84      0.47824034   104961.62     13.0136
  47   4   -529.46464664      0.48249348   105895.08      0.48249703   105895.86     13.1294
  48   4   -529.46439962      0.48274050   105949.29      0.48274405   105950.07     13.1361
  49   4   -529.46345531      0.48368481   106156.55      0.48368836   106157.33     13.1618

--
 Eigenvalues of the spin-orbit matrix
 ....................................

   Nr  Sym         E             E-E0         E-E0           E-E(1)      E-E(1)      E-E(1)
                 (au)            (au)        (cm-1)           (au)       (cm-1)        (eV)
   1   1   -527.04425409     -0.00000354       -0.78      0.00000000        0.00      0.0000
   2   1   -526.62169393      0.42255662    92740.46      0.42256016    92741.24     11.4984
   3   1   -526.61941338      0.42483717    93240.98      0.42484071    93241.76     11.5605
   4   1   -526.61308154      0.43116901    94630.66      0.43117255    94631.44     11.7328
   5   1   -526.56850356      0.47574699   104414.40      0.47575053   104415.17     12.9458
   6   1   -526.56810940      0.47614115   104500.90      0.47614469   104501.68     12.9566
   7   1   -526.56810054      0.47615001   104502.85      0.47615355   104503.62     12.9568
   8   1   -526.56581907      0.47843148   105003.57      0.47843502   105004.35     13.0189
   9   1   -526.56581149      0.47843906   105005.24      0.47844259   105006.01     13.0191
  10   1   -526.56169441      0.48255614   105908.83      0.48255967   105909.61     13.1311
  11   1   -526.56132402      0.48292653   105990.12      0.48293007   105990.90     13.1412
  12   1   -526.56131866      0.48293189   105991.30      0.48293543   105992.07     13.1413
  13   1   -526.54954256      0.49470799   108575.85      0.49471152   108576.63     13.4618
 
  14   2   -526.62167586      0.42257469    92744.42      0.42257823    92745.20     11.4989
  15   2   -526.61938399      0.42486656    93247.43      0.42487010    93248.21     11.5613
  16   2   -526.61303131      0.43121924    94641.68      0.43122278    94642.46     11.7342
  17   2   -526.57473166      0.46951889   103047.48      0.46952243   103048.26     12.7764
  18   2   -526.56849589      0.47575466   104416.08      0.47575820   104416.85     12.9460
  19   2   -526.56847603      0.47577452   104420.44      0.47577805   104421.21     12.9466
  20   2   -526.56807717      0.47617338   104507.98      0.47617691   104508.75     12.9574
  21   2   -526.56594812      0.47830243   104975.25      0.47830596   104976.02     13.0154
  22   2   -526.56579977      0.47845078   105007.81      0.47845432   105008.58     13.0194
  23   2   -526.56154144      0.48270911   105942.40      0.48271265   105943.18     13.1353
  24   2   -526.56130448      0.48294607   105994.41      0.48294961   105995.19     13.1417
  25   2   -526.56035993      0.48389062   106201.72      0.48389416   106202.49     13.1674
 
  26   3   -526.62167590      0.42257465    92744.42      0.42257819    92745.19     11.4989
  27   3   -526.61938394      0.42486661    93247.44      0.42487014    93248.22     11.5613
  28   3   -526.61303133      0.43121922    94641.68      0.43122276    94642.46     11.7342
  29   3   -526.57473166      0.46951889   103047.48      0.46952243   103048.26     12.7764
  30   3   -526.56849591      0.47575464   104416.07      0.47575818   104416.85     12.9460
  31   3   -526.56847604      0.47577451   104420.43      0.47577804   104421.21     12.9466
  32   3   -526.56807714      0.47617341   104507.98      0.47617695   104508.76     12.9574
  33   3   -526.56594812      0.47830243   104975.25      0.47830597   104976.03     13.0154
  34   3   -526.56579978      0.47845077   105007.81      0.47845431   105008.58     13.0194
  35   3   -526.56154145      0.48270910   105942.40      0.48271264   105943.18     13.1353
  36   3   -526.56130447      0.48294608   105994.41      0.48294962   105995.19     13.1417
  37   3   -526.56035993      0.48389062   106201.72      0.48389416   106202.49     13.1674
 
  38   4   -526.62169393      0.42255662    92740.46      0.42256016    92741.24     11.4984
  39   4   -526.62166976      0.42258079    92745.76      0.42258433    92746.54     11.4991
  40   4   -526.61574015      0.42851040    94047.16      0.42851394    94047.94     11.6605
  41   4   -526.57473167      0.46951888   103047.48      0.46952242   103048.26     12.7764
  42   4   -526.56849337      0.47575718   104416.63      0.47576072   104417.41     12.9461
  43   4   -526.56849112      0.47575943   104417.13      0.47576297   104417.90     12.9462
  44   4   -526.56806458      0.47618597   104510.74      0.47618951   104511.52     12.9578
  45   4   -526.56594308      0.47830747   104976.35      0.47831101   104977.13     13.0155
  46   4   -526.56580228      0.47844827   105007.26      0.47845181   105008.03     13.0193
  47   4   -526.56154721      0.48270334   105941.14      0.48270688   105941.91     13.1351
  48   4   -526.56129685      0.48295370   105996.09      0.48295724   105996.86     13.1419
  49   4   -526.56035618      0.48389437   106202.54      0.48389790   106203.31     13.1675

--
 Eigenvalues of the spin-orbit matrix
 ....................................

   Nr  Sym         E             E-E0         E-E0           E-E(1)      E-E(1)      E-E(1)
                 (au)            (au)        (cm-1)           (au)       (cm-1)        (eV)
   1   1   -529.94714330     -0.00000355       -0.78      0.00000000        0.00      0.0000
   2   1   -529.52476144      0.42237831    92701.32      0.42238186    92702.10     11.4936
   3   1   -529.52247981      0.42465994    93202.08      0.42466349    93202.86     11.5557
   4   1   -529.51614496      0.43099478    94592.42      0.43099834    94593.20     11.7281
   5   1   -529.47160278      0.47553696   104368.30      0.47554052   104369.08     12.9401
   6   1   -529.47120424      0.47593550   104455.77      0.47593905   104456.55     12.9510
   7   1   -529.47120217      0.47593758   104456.22      0.47594113   104457.00     12.9510
   8   1   -529.46891081      0.47822893   104959.12      0.47823249   104959.90     13.0134
   9   1   -529.46890956      0.47823018   104959.39      0.47823373   104960.17     13.0134
  10   1   -529.46478510      0.48235464   105864.61      0.48235820   105865.39     13.1256
  11   1   -529.46441770      0.48272204   105945.24      0.48272560   105946.02     13.1356
  12   1   -529.46441150      0.48272824   105946.60      0.48273180   105947.38     13.1358
  13   1   -529.45259750      0.49454224   108539.48      0.49454579   108540.26     13.4573
 
  14   2   -529.52474473      0.42239501    92704.99      0.42239857    92705.77     11.4940
  15   2   -529.52245091      0.42468883    93208.42      0.42469239    93209.20     11.5565
